window,horizon,horizon_ms,signal,n,alpha,beta,r2,t_stat,hac_lags,x_mean,y_mean_bps,x_std,y_std_bps,predicted_drift_1std_bps
2026-04-17 12:00,5m,300000,normalized_ofi,17696,4.974187566983508,0.17779580869769976,0.00023376937152219668,1.2489331018192875,300,0.09748620519716053,4.991520205673407,1.8142019246336871,21.09664221210349,0.32255749833116976
2026-04-17 12:00,1s,1000,raw_ofi,17995,0.01254668569069889,0.028038681419710137,0.03206691512679494,21.140388704346247,12,0.339276175604334,0.022059542291766442,8.386309847845842,1.3131063428114087,0.23514107011072738
2026-04-17 12:00,10s,10000,raw_ofi,17986,0.15585901189097343,0.03842760833316033,0.005770600262633652,7.055460854610439,12,0.3386616073612804,0.16887296749613123,8.38815071657172,4.243254545935471,0.3223365703759362
2026-04-17 12:00,1m,60000,raw_ofi,17936,0.9693263585617792,0.04059888245010874,0.0011169393030280306,2.97271742395977,60,0.33899132972792084,0.9830890277090091,8.395488545969751,10.198710542759102,0.3408474525890603
2026-04-17 12:00,5m,300000,raw_ofi,17696,4.979144369057112,0.03563431700464126,0.00020252145031685043,1.1388858560484063,300,0.3473010753842669,4.991520205673407,8.42520375749853,21.09664221210349,0.30022638152339726
2026-04-18 13:00,1s,1000,normalized_ofi,17997,-0.0035167247948792967,0.10207643312912391,0.020038830750882974,11.915363694259081,12,-0.011504324176349365,-0.004691045172362187,0.7247252299953695,0.522591904999106,0.07397736647661128
2026-04-18 13:00,10s,10000,normalized_ofi,17988,-0.025494423930021583,0.30285747152656617,0.016828349744770543,10.17864343146114,12,-0.01150419311011954,-0.02897855476730573,0.7249056798626827,1.6923844649285227,0.21954310129845853
2026-04-18 13:00,1m,60000,normalized_ofi,17938,-0.14426532801150382,0.4588900749101196,0.005568028383263868,5.953141760217873,60,-0.011245443824951313,-0.14942575057073326,0.7254217295291319,4.461167245532842,0.33288883180505185
2026-04-18 13:00,5m,300000,normalized_ofi,17698,-0.7023684831573077,0.4266631943563153,0.0010706210938981053,1.9306534179245478,300,-0.010902869313692219,-0.707020336206337,0.729564160705954,9.513290837632809,0.3112781752946865
2026-04-18 13:00,1s,1000,raw_ofi,17997,-0.0019772788811723493,0.0253208553141778,0.01935691766067127,11.508066319282937,12,-0.10717514307940179,-0.004691045172362187,2.871457600110776,0.522591904999106,0.07270776243320118
2026-04-18 13:00,10s,10000,raw_ofi,17988,-0.020975016266167556,0.07465830643088682,0.016053837916951808,10.046117324532833,12,-0.10720225094507416,-0.02897855476730573,2.8721712656565703,1.6923844649285227,0.21443144247337625
2026-04-18 13:00,1m,60000,raw_ofi,17938,-0.1371566686866091,0.11542680257001359,0.0055304494433962015,5.739606690612006,60,-0.10629317984167652,-0.14942575057073326,2.8742335384907,4.461167245532842,0.33176358718747756
