block_start,session_start,fill_id,order_id,side,fill_timestamp_ms,fill_price,quantity,is_maker,horizon,horizon_ms,interval_start_ms,book_timestamp_ms,future_timestamp_ms,mid_at_fill,future_mid,raw_ofi,normalized_ofi,side_aligned_ofi,side_normalized_mid_move_bps
2026-04-12 09:00,2026-04-12 09:00,fill-000004,ord-000295,buy,1775986621009,71610.00000000,0.001,True,10s,10000,1775986620009,1775986620914,1775986631014,71612.00500000,71598.62500000,0.06434000,0.009321411662166774745204123558,0.009321411662166774745204123558,-1.868401813355176970676913738
2026-04-12 09:00,2026-04-12 09:00,fill-000004,ord-000295,buy,1775986621009,71610.00000000,0.001,True,30s,30000,1775986620009,1775986620914,1775986651014,71612.00500000,71598.62500000,0.06434000,0.009321411662166774745204123558,0.009321411662166774745204123558,-1.868401813355176970676913738
2026-04-12 09:00,2026-04-12 09:00,fill-000004,ord-000295,buy,1775986621009,71610.00000000,0.001,True,1m,60000,1775986620009,1775986620914,1775986681014,71612.00500000,71598.62500000,0.06434000,0.009321411662166774745204123558,0.009321411662166774745204123558,-1.868401813355176970676913738
2026-04-12 09:00,2026-04-12 09:00,fill-000004,ord-000295,buy,1775986621009,71610.00000000,0.001,True,5m,300000,1775986620009,1775986620914,1775986921014,71612.00500000,71605.41500000,0.06434000,0.009321411662166774745204123558,0.009321411662166774745204123558,-0.9202367675643210939283155108
2026-04-12 09:00,2026-04-12 09:00,fill-000005,ord-000299,buy,1775986737719,71596.62000000,0.001,True,1s,1000,1775986736719,1775986737716,1775986738814,71598.62500000,71592.10500000,0.00178000,0.0004116404519534652032000651224,0.0004116404519534652032000651224,-0.9106320128354420214075340134
2026-04-12 09:00,2026-04-12 09:00,fill-000005,ord-000299,buy,1775986737719,71596.62000000,0.001,True,10s,10000,1775986736719,1775986737716,1775986747814,71598.62500000,71592.00500000,0.00178000,0.0004116404519534652032000651224,0.0004116404519534652032000651224,-0.9245987614985622978094900565
2026-04-12 09:00,2026-04-12 09:00,fill-000005,ord-000299,buy,1775986737719,71596.62000000,0.001,True,30s,30000,1775986736719,1775986737716,1775986767814,71598.62500000,71596.77500000,0.00178000,0.0004116404519534652032000651224,0.0004116404519534652032000651224,-0.2583848502677251134361867983
2026-04-12 09:00,2026-04-12 09:00,fill-000005,ord-000299,buy,1775986737719,71596.62000000,0.001,True,1m,60000,1775986736719,1775986737716,1775986797814,71598.62500000,71626.70500000,0.00178000,0.0004116404519534652032000651224,0.0004116404519534652032000651224,3.921863024604173613669256917
2026-04-12 09:00,2026-04-12 09:00,fill-000005,ord-000299,buy,1775986737719,71596.62000000,0.001,True,5m,300000,1775986736719,1775986737716,1775987037814,71598.62500000,71568.23500000,0.00178000,0.0004116404519534652032000651224,0.0004116404519534652032000651224,-4.244494918722251998554441513
2026-04-12 09:00,2026-04-12 09:00,fill-000006,ord-000390,sell,1775987367312,71524.00000000,0.00014000,True,1s,1000,1775987366312,1775987367214,1775987368314,71521.99500000,71526.69500000,0.17775000,0.03287979258816408857029967873,-0.03287979258816408857029967873,-0.6571405062177026801335728960
2026-04-12 09:00,2026-04-12 09:00,fill-000006,ord-000390,sell,1775987367312,71524.00000000,0.00014000,True,10s,10000,1775987366312,1775987367214,1775987377315,71521.99500000,71526.69500000,0.17775000,0.03287979258816408857029967873,-0.03287979258816408857029967873,-0.6571405062177026801335728960
2026-04-12 09:00,2026-04-12 09:00,fill-000006,ord-000390,sell,1775987367312,71524.00000000,0.00014000,True,30s,30000,1775987366312,1775987367214,1775987397314,71521.99500000,71526.69500000,0.17775000,0.03287979258816408857029967873,-0.03287979258816408857029967873,-0.6571405062177026801335728960
2026-04-12 09:00,2026-04-12 09:00,fill-000006,ord-000390,sell,1775987367312,71524.00000000,0.00014000,True,1m,60000,1775987366312,1775987367214,1775987427314,71521.99500000,71531.99500000,0.17775000,0.03287979258816408857029967873,-0.03287979258816408857029967873,-1.398171289824899319433133821
2026-04-12 09:00,2026-04-12 09:00,fill-000006,ord-000390,sell,1775987367312,71524.00000000,0.00014000,True,5m,300000,1775987366312,1775987367214,1775987667315,71521.99500000,71536.00500000,0.17775000,0.03287979258816408857029967873,-0.03287979258816408857029967873,-1.958837977044683946525820484
2026-04-12 09:00,2026-04-12 09:00,fill-000007,ord-000390,sell,1775987367322,71524.00000000,0.00086000,True,1s,1000,1775987366322,1775987367314,1775987368414,71523.99500000,71526.69500000,3.26025000,0.6284845930912863630457806279,-0.6284845930912863630457806279,-0.3774956921799460446805299396
2026-04-12 09:00,2026-04-12 09:00,fill-000007,ord-000390,sell,1775987367322,71524.00000000,0.00086000,True,10s,10000,1775987366322,1775987367314,1775987377414,71523.99500000,71526.69500000,3.26025000,0.6284845930912863630457806279,-0.6284845930912863630457806279,-0.3774956921799460446805299396
2026-04-12 09:00,2026-04-12 09:00,fill-000007,ord-000390,sell,1775987367322,71524.00000000,0.00086000,True,30s,30000,1775987366322,1775987367314,1775987397414,71523.99500000,71526.69500000,3.26025000,0.6284845930912863630457806279,-0.6284845930912863630457806279,-0.3774956921799460446805299396
2026-04-12 09:00,2026-04-12 09:00,fill-000007,ord-000390,sell,1775987367322,71524.00000000,0.00086000,True,1m,60000,1775987366322,1775987367314,1775987427414,71523.99500000,71531.99500000,3.26025000,0.6284845930912863630457806279,-0.6284845930912863630457806279,-1.118505754607247539794162784
2026-04-12 09:00,2026-04-12 09:00,fill-000007,ord-000390,sell,1775987367322,71524.00000000,0.00086000,True,5m,300000,1775987366322,1775987367314,1775987667414,71523.99500000,71536.00500000,3.26025000,0.6284845930912863630457806279,-0.6284845930912863630457806279,-1.679156764104130369115986880
2026-04-12 09:00,2026-04-12 10:00,fill-000001,ord-000050,sell,1775988308456,71535.33000000,0.00008000,True,1s,1000,1775988307456,1775988308414,1775988309514,71533.32500000,71552.95500000,4.84575000,0.8123267472128680804496425310,-0.8123267472128680804496425310,-2.744175529377391586369010528
2026-04-12 09:00,2026-04-12 10:00,fill-000001,ord-000050,sell,1775988308456,71535.33000000,0.00008000,True,10s,10000,1775988307456,1775988308414,1775988318516,71533.32500000,71555.24500000,4.84575000,0.8123267472128680804496425310,-0.8123267472128680804496425310,-3.064306041974142820846088169
2026-04-12 09:00,2026-04-12 10:00,fill-000001,ord-000050,sell,1775988308456,71535.33000000,0.00008000,True,30s,30000,1775988307456,1775988308414,1775988338514,71533.32500000,71562.40500000,4.84575000,0.8123267472128680804496425310,-0.8123267472128680804496425310,-4.065238125027740567071361495
2026-04-12 09:00,2026-04-12 10:00,fill-000001,ord-000050,sell,1775988308456,71535.33000000,0.00008000,True,1m,60000,1775988307456,1775988308414,1775988368514,71533.32500000,71555.76500000,4.84575000,0.8123267472128680804496425310,-0.8123267472128680804496425310,-3.136999433480828690683677852
2026-04-12 09:00,2026-04-12 10:00,fill-000001,ord-000050,sell,1775988308456,71535.33000000,0.00008000,True,5m,300000,1775988307456,1775988308414,1775988608514,71533.32500000,71670.32500000,4.84575000,0.8123267472128680804496425310,-0.8123267472128680804496425310,-19.15191276233839263028805106
2026-04-12 09:00,2026-04-12 10:00,fill-000002,ord-000173,buy,1775989512531,71636.00000000,0.00014000,True,1s,1000,1775989511531,1775989512514,1775989513614,71638.00500000,71634.00500000,-7.38761000,-1.739368642716986391806171176,-1.739368642716986391806171176,-0.5583628410645997191016137314
2026-04-12 09:00,2026-04-12 10:00,fill-000002,ord-000173,buy,1775989512531,71636.00000000,0.00014000,True,10s,10000,1775989511531,1775989512514,1775989522615,71638.00500000,71634.00500000,-7.38761000,-1.739368642716986391806171176,-1.739368642716986391806171176,-0.5583628410645997191016137314
2026-04-12 09:00,2026-04-12 10:00,fill-000002,ord-000173,buy,1775989512531,71636.00000000,0.00014000,True,30s,30000,1775989511531,1775989512514,1775989542614,71638.00500000,71634.00500000,-7.38761000,-1.739368642716986391806171176,-1.739368642716986391806171176,-0.5583628410645997191016137314
2026-04-12 09:00,2026-04-12 10:00,fill-000002,ord-000173,buy,1775989512531,71636.00000000,0.00014000,True,1m,60000,1775989511531,1775989512514,1775989572614,71638.00500000,71640.21500000,-7.38761000,-1.739368642716986391806171176,-1.739368642716986391806171176,0.3084954696881913448036415866
2026-04-12 09:00,2026-04-12 10:00,fill-000002,ord-000173,buy,1775989512531,71636.00000000,0.00014000,True,5m,300000,1775989511531,1775989512514,1775989812615,71638.00500000,71600.00500000,-7.38761000,-1.739368642716986391806171176,-1.739368642716986391806171176,-5.304446990113697331465330449
2026-04-12 09:00,2026-04-12 10:00,fill-000003,ord-000181,buy,1775989583315,71635.99000000,0.00048000,True,1s,1000,1775989582315,1775989583314,1775989584415,71636.00500000,71633.04500000,-8.24306000,-2.317165112624705191165433084,-2.317165112624705191165433084,-0.4132000381651656872825334132
2026-04-12 09:00,2026-04-12 10:00,fill-000003,ord-000181,buy,1775989583315,71635.99000000,0.00048000,True,10s,10000,1775989582315,1775989583314,1775989593414,71636.00500000,71633.04500000,-8.24306000,-2.317165112624705191165433084,-2.317165112624705191165433084,-0.4132000381651656872825334132
2026-04-12 09:00,2026-04-12 10:00,fill-000003,ord-000181,buy,1775989583315,71635.99000000,0.00048000,True,30s,30000,1775989582315,1775989583314,1775989613414,71636.00500000,71641.99500000,-8.24306000,-2.317165112624705191165433084,-2.317165112624705191165433084,0.8361716988545075901426943057
2026-04-12 09:00,2026-04-12 10:00,fill-000003,ord-000181,buy,1775989583315,71635.99000000,0.00048000,True,1m,60000,1775989582315,1775989583314,1775989643414,71636.00500000,71641.99500000,-8.24306000,-2.317165112624705191165433084,-2.317165112624705191165433084,0.8361716988545075901426943057
2026-04-12 09:00,2026-04-12 10:00,fill-000003,ord-000181,buy,1775989583315,71635.99000000,0.00048000,True,5m,300000,1775989582315,1775989583314,1775989883414,71636.00500000,71603.99500000,-8.24306000,-2.317165112624705191165433084,-2.317165112624705191165433084,-4.468423385698295151997937350
2026-04-12 09:00,2026-04-12 10:00,fill-000004,ord-000191,buy,1775989675573,71619.00000000,0.00008000,True,1s,1000,1775989674573,1775989675514,1775989676614,71621.00500000,71610.96500000,-0.49437000,-0.05572770494447689036768652075,-0.05572770494447689036768652075,-1.401823389660617021500885110
2026-04-12 09:00,2026-04-12 10:00,fill-000004,ord-000191,buy,1775989675573,71619.00000000,0.00008000,True,10s,10000,1775989674573,1775989675514,1775989685614,71621.00500000,71616.54500000,-0.49437000,-0.05572770494447689036768652075,-0.05572770494447689036768652075,-0.6227223424189593541727039435
2026-04-12 09:00,2026-04-12 10:00,fill-000004,ord-000191,buy,1775989675573,71619.00000000,0.00008000,True,30s,30000,1775989674573,1775989675514,1775989705615,71621.00500000,71626.83500000,-0.49437000,-0.05572770494447689036768652075,-0.05572770494447689036768652075,0.8140070081395813979432430472
2026-04-12 09:00,2026-04-12 10:00,fill-000004,ord-000191,buy,1775989675573,71619.00000000,0.00008000,True,1m,60000,1775989674573,1775989675514,1775989735614,71621.00500000,71626.83500000,-0.49437000,-0.05572770494447689036768652075,-0.05572770494447689036768652075,0.8140070081395813979432430472
