block_start,session_start,fill_id,order_id,side,fill_timestamp_ms,fill_price,quantity,is_maker,horizon,horizon_ms,book_timestamp_ms,future_timestamp_ms,mid_at_fill,future_mid,microprice_deviation_bps,side_aligned_skew_bps,fill_edge_bps,side_normalized_mid_move,side_normalized_mid_move_bps
2026-04-13 12:00,2026-04-13 12:00,fill-000005,ord-000667,buy,1776084079965,70812.00000000,0.001,True,5s,5000,1776084079914,1776084085014,70812.00500000,70802.97500000,-0.0005864405915947445802403137717,-0.0005864405915947445802403137717,0.0007060949622878211116886183353,-9.03000000,-1.275207501891804927709644713
2026-04-13 12:00,2026-04-13 12:00,fill-000005,ord-000667,buy,1776084079965,70812.00000000,0.001,True,30s,30000,1776084079914,1776084110014,70812.00500000,70812.07500000,-0.0005864405915947445802403137717,-0.0005864405915947445802403137717,0.0007060949622878211116886183353,0.07000000,0.009885329472029495563640656694
2026-04-13 12:00,2026-04-13 12:00,fill-000005,ord-000667,buy,1776084079965,70812.00000000,0.001,True,1m,60000,1776084079914,1776084140014,70812.00500000,70799.24500000,-0.0005864405915947445802403137717,-0.0005864405915947445802403137717,0.0007060949622878211116886183353,-12.76000000,-1.801954343758519477029353992
2026-04-13 12:00,2026-04-13 12:00,fill-000005,ord-000667,buy,1776084079965,70812.00000000,0.001,True,5m,300000,1776084079914,1776084380014,70812.00500000,70905.75500000,-0.0005864405915947445802403137717,-0.0005864405915947445802403137717,0.0007060949622878211116886183353,93.75000000,13.23928054289664584416159379
2026-04-13 12:00,2026-04-13 12:00,fill-000006,ord-000675,buy,1776084127293,70810.07000000,0.00008000,True,1s,1000,1776084127214,1776084128314,70812.07500000,70807.15500000,0.00004442085618733714470025062816,0.00004442085618733714470025062816,0.2831437999804411888791565563,-4.92000000,-0.6947967560617309971498505022
2026-04-13 12:00,2026-04-13 12:00,fill-000006,ord-000675,buy,1776084127293,70810.07000000,0.00008000,True,5s,5000,1776084127214,1776084132314,70812.07500000,70799.24500000,0.00004442085618733714470025062816,0.00004442085618733714470025062816,0.2831437999804411888791565563,-12.83000000,-1.811837882169107458014752427
2026-04-13 12:00,2026-04-13 12:00,fill-000006,ord-000675,buy,1776084127293,70810.07000000,0.00008000,True,30s,30000,1776084127214,1776084157314,70812.07500000,70763.42500000,0.00004442085618733714470025062816,0.00004442085618733714470025062816,0.2831437999804411888791565563,-48.65000000,-6.870297191545368498239883523
2026-04-13 12:00,2026-04-13 12:00,fill-000006,ord-000675,buy,1776084127293,70810.07000000,0.00008000,True,1m,60000,1776084127214,1776084187314,70812.07500000,70790.00500000,0.00004442085618733714470025062816,0.00004442085618733714470025062816,0.2831437999804411888791565563,-22.07000000,-3.116700082577724208759593615
2026-04-13 12:00,2026-04-13 12:00,fill-000006,ord-000675,buy,1776084127293,70810.07000000,0.00008000,True,5m,300000,1776084127214,1776084427314,70812.07500000,70925.47500000,0.00004442085618733714470025062816,0.00004442085618733714470025062816,0.2831437999804411888791565563,113.40000000,16.01421791410575103186850548
2026-04-13 12:00,2026-04-13 12:00,fill-000007,ord-000738,sell,1776084359391,70888.00000000,0.001,True,1s,1000,1776084359314,1776084360414,70885.99500000,70889.43500000,0.0005952787621064752801918065762,-0.0005952787621064752801918065762,0.2828485372886421358690105147,-3.44000000,-0.4852862684653012206430903594
2026-04-13 12:00,2026-04-13 12:00,fill-000007,ord-000738,sell,1776084359391,70888.00000000,0.001,True,5s,5000,1776084359314,1776084364414,70885.99500000,70901.34500000,0.0005952787621064752801918065762,-0.0005952787621064752801918065762,0.2828485372886421358690105147,-15.35000000,-2.165448901436736551416115412
2026-04-13 12:00,2026-04-13 12:00,fill-000007,ord-000738,sell,1776084359391,70888.00000000,0.001,True,30s,30000,1776084359314,1776084389414,70885.99500000,70910.38500000,0.0005952787621064752801918065762,-0.0005952787621064752801918065762,0.2828485372886421358690105147,-24.39000000,-3.440736072054853712640980775
2026-04-13 12:00,2026-04-13 12:00,fill-000007,ord-000738,sell,1776084359391,70888.00000000,0.001,True,1m,60000,1776084359314,1776084419414,70885.99500000,70910.38500000,0.0005952787621064752801918065762,-0.0005952787621064752801918065762,0.2828485372886421358690105147,-24.39000000,-3.440736072054853712640980775
2026-04-13 12:00,2026-04-13 12:00,fill-000007,ord-000738,sell,1776084359391,70888.00000000,0.001,True,5m,300000,1776084359314,1776084659414,70885.99500000,70896.70500000,0.0005952787621064752801918065762,-0.0005952787621064752801918065762,0.2828485372886421358690105147,-10.71000000,-1.510876725367260486362644694
2026-04-13 12:00,2026-04-13 12:00,fill-000008,ord-000881,buy,1776084857815,71185.99000000,0.00000012759170653907496012759355,True,1s,1000,1776084857814,1776084858914,71186.30500000,71182.61500000,-0.0007019458730098445398985099732,-0.0007019458730098445398985099732,0.04425008433855360240990173602,-3.69000000,-0.5183581308230564853731346219
2026-04-13 12:00,2026-04-13 12:00,fill-000008,ord-000881,buy,1776084857815,71185.99000000,0.00000012759170653907496012759355,True,5s,5000,1776084857814,1776084862914,71186.30500000,71199.99500000,-0.0007019458730098445398985099732,-0.0007019458730098445398985099732,0.04425008433855360240990173602,13.69000000,1.923122712999361323782713543
2026-04-13 12:00,2026-04-13 12:00,fill-000008,ord-000881,buy,1776084857815,71185.99000000,0.00000012759170653907496012759355,True,30s,30000,1776084857814,1776084887914,71186.30500000,71200.24500000,-0.0007019458730098445398985099732,-0.0007019458730098445398985099732,0.04425008433855360240990173602,13.94000000,1.958241827553768944742953016
2026-04-13 12:00,2026-04-13 12:00,fill-000008,ord-000881,buy,1776084857815,71185.99000000,0.00000012759170653907496012759355,True,1m,60000,1776084857814,1776084917914,71186.30500000,71209.19500000,-0.0007019458730098445398985099732,-0.0007019458730098445398985099732,0.04425008433855360240990173602,22.89000000,3.215506128601561775119526150
2026-04-13 12:00,2026-04-13 12:00,fill-000008,ord-000881,buy,1776084857815,71185.99000000,0.00000012759170653907496012759355,True,5m,300000,1776084857814,1776085157914,71186.30500000,71090.00500000,-0.0007019458730098445398985099732,-0.0007019458730098445398985099732,0.04425008433855360240990173602,-96.30000000,-13.52788292635781559388424501
2026-04-13 12:00,2026-04-13 12:00,fill-000009,ord-000882,sell,1776084859180,71190.00000000,0.000161139410187667560321715819,True,1s,1000,1776084859114,1776084860214,71182.61500000,71196.43500000,0.0006115597223348974066589152422,-0.0006115597223348974066589152422,1.037472422163754450437090573,-13.82000000,-1.941485291036301490188299489
2026-04-13 12:00,2026-04-13 12:00,fill-000009,ord-000882,sell,1776084859180,71190.00000000,0.000161139410187667560321715819,True,5s,5000,1776084859114,1776084864214,71182.61500000,71212.38500000,0.0006115597223348974066589152422,-0.0006115597223348974066589152422,1.037472422163754450437090573,-29.77000000,-4.182200948925520648545996800
2026-04-13 12:00,2026-04-13 12:00,fill-000009,ord-000882,sell,1776084859180,71190.00000000,0.000161139410187667560321715819,True,30s,30000,1776084859114,1776084889214,71182.61500000,71210.24500000,0.0006115597223348974066589152422,-0.0006115597223348974066589152422,1.037472422163754450437090573,-27.63000000,-3.881565744669537639211484433
2026-04-13 12:00,2026-04-13 12:00,fill-000009,ord-000882,sell,1776084859180,71190.00000000,0.000161139410187667560321715819,True,1m,60000,1776084859114,1776084919214,71182.61500000,71209.19500000,0.0006115597223348974066589152422,-0.0006115597223348974066589152422,1.037472422163754450437090573,-26.58000000,-3.734057817347676816874457338
2026-04-13 12:00,2026-04-13 12:00,fill-000009,ord-000882,sell,1776084859180,71190.00000000,0.000161139410187667560321715819,True,5m,300000,1776084859114,1776085159214,71182.61500000,71090.00500000,0.0006115597223348974066589152422,-0.0006115597223348974066589152422,1.037472422163754450437090573,92.61000000,13.01019918978812453012578984
2026-04-13 12:00,2026-04-13 12:00,fill-000010,ord-000908,sell,1776084926235,71212.00000000,0.00080000,True,1s,1000,1776084926229,1776084927314,71205.92000000,71218.75500000,0.001232152516521570696238458825,-0.001232152516521570696238458825,0.8538615890364171967724031934,-12.83500000,-1.802518666987239263252268912
2026-04-13 12:00,2026-04-13 12:00,fill-000010,ord-000908,sell,1776084926235,71212.00000000,0.00080000,True,5s,5000,1776084926229,1776084931314,71205.92000000,71218.75500000,0.001232152516521570696238458825,-0.001232152516521570696238458825,0.8538615890364171967724031934,-12.83500000,-1.802518666987239263252268912
2026-04-13 12:00,2026-04-13 12:00,fill-000010,ord-000908,sell,1776084926235,71212.00000000,0.00080000,True,30s,30000,1776084926229,1776084956314,71205.92000000,71152.53500000,0.001232152516521570696238458825,-0.001232152516521570696238458825,0.8538615890364171967724031934,53.38500000,7.497269889919265139752425079
2026-04-13 12:00,2026-04-13 12:00,fill-000010,ord-000908,sell,1776084926235,71212.00000000,0.00080000,True,1m,60000,1776084926229,1776084986314,71205.92000000,71115.48500000,0.001232152516521570696238458825,-0.001232152516521570696238458825,0.8538615890364171967724031934,90.43500000,12.70048894810993243258425704
2026-04-13 12:00,2026-04-13 12:00,fill-000011,ord-000925,buy,1776084966065,71130.00000000,0.001,True,1s,1000,1776084966014,1776084967114,71131.88500000,71127.29500000,-0.0007019005175563608941447284857,-0.0007019005175563608941447284857,0.2650007095973908184775364803,-4.59000000,-0.6452802424679171654174495727
2026-04-13 12:00,2026-04-13 12:00,fill-000011,ord-000925,buy,1776084966065,71130.00000000,0.001,True,5s,5000,1776084966014,1776084971114,71131.88500000,71108.07500000,-0.0007019005175563608941447284857,-0.0007019005175563608941447284857,0.2650007095973908184775364803,-23.81000000,-3.347303392845557234986813579
2026-04-13 12:00,2026-04-13 12:00,fill-000011,ord-000925,buy,1776084966065,71130.00000000,0.001,True,30s,30000,1776084966014,1776084996114,71131.88500000,71108.88500000,-0.0007019005175563608941447284857,-0.0007019005175563608941447284857,0.2650007095973908184775364803,-23.00000000,-3.233430408880630676383734242
2026-04-13 12:00,2026-04-13 12:00,fill-000011,ord-000925,buy,1776084966065,71130.00000000,0.001,True,1m,60000,1776084966014,1776085026114,71131.88500000,71102.09500000,-0.0007019005175563608941447284857,-0.0007019005175563608941447284857,0.2650007095973908184775364803,-29.79000000,-4.187995299154521210846584482
2026-04-13 12:00,2026-04-13 12:00,fill-000012,ord-000937,buy,1776084996815,71106.88000000,0.00008000,True,1s,1000,1776084996814,1776084997914,71108.88500000,71102.46500000,-0.0006895543431782154133382909885,-0.0006895543431782154133382909885,0.2819619517307858223342976057,-6.42000000,-0.9028407631479526081726636552
2026-04-13 12:00,2026-04-13 12:00,fill-000012,ord-000937,buy,1776084996815,71106.88000000,0.00008000,True,5s,5000,1776084996814,1776085001914,71108.88500000,71098.00500000,-0.0006895543431782154133382909885,-0.0006895543431782154133382909885,0.2819619517307858223342976057,-10.88000000,-1.530047897671296631918782020
2026-04-13 12:00,2026-04-13 12:00,fill-000012,ord-000937,buy,1776084996815,71106.88000000,0.00008000,True,30s,30000,1776084996814,1776085026914,71108.88500000,71106.23500000,-0.0006895543431782154133382909885,-0.0006895543431782154133382909885,0.2819619517307858223342976057,-2.65000000,-0.3726679162526595656787474589
2026-04-13 12:00,2026-04-13 12:00,fill-000012,ord-000937,buy,1776084996815,71106.88000000,0.00008000,True,1m,60000,1776084996814,1776085056914,71108.88500000,71115.99500000,-0.0006895543431782154133382909885,-0.0006895543431782154133382909885,0.2819619517307858223342976057,7.11000000,0.9998750507760035894248658237
2026-04-13 12:00,2026-04-13 12:00,fill-000013,ord-000956,sell,1776085043407,71089.34000000,0.001,True,1s,1000,1776085043314,1776085044414,71082.22500000,71095.98500000,-0.00003846412600153242331679966405,0.00003846412600153242331679966405,1.000953473248762260888710223,-13.76000000,-1.935786337582989277558489482
2026-04-13 12:00,2026-04-13 12:00,fill-000013,ord-000956,sell,1776085043407,71089.34000000,0.001,True,5s,5000,1776085043314,1776085048414,71082.22500000,71107.86500000,-0.00003846412600153242331679966405,0.00003846412600153242331679966405,1.000953473248762260888710223,-25.64000000,-3.607090239507837578241255110
2026-04-13 12:00,2026-04-13 12:00,fill-000013,ord-000956,sell,1776085043407,71089.34000000,0.001,True,30s,30000,1776085043314,1776085073414,71082.22500000,71115.99500000,-0.00003846412600153242331679966405,0.00003846412600153242331679966405,1.000953473248762260888710223,-33.77000000,-4.750836091582670632496380073
2026-04-13 12:00,2026-04-13 12:00,fill-000013,ord-000956,sell,1776085043407,71089.34000000,0.001,True,1m,60000,1776085043314,1776085103414,71082.22500000,71099.29500000,-0.00003846412600153242331679966405,0.00003846412600153242331679966405,1.000953473248762260888710223,-17.07000000,-2.401444242917269401738620309
2026-04-13 12:00,2026-04-13 12:00,fill-000014,ord-000975,buy,1776085166365,71086.00000000,0.00008000,True,1s,1000,1776085166314,1776085167414,71088.00500000,71084.31500000,-0.0006549753802419995457433360241,-0.0006549753802419995457433360241,0.2820447697188857670151244222,-3.69000000,-0.5190749128492211871749671411
2026-04-13 12:00,2026-04-13 12:00,fill-000014,ord-000975,buy,1776085166365,71086.00000000,0.00008000,True,5s,5000,1776085166314,1776085171414,71088.00500000,71098.57500000,-0.0006549753802419995457433360241,-0.0006549753802419995457433360241,0.2820447697188857670151244222,10.57000000,1.486889384503053644563523762
