source,block_start,window,session,row_id,fill_id,order_id,side,fill_timestamp_ms,primary_timestamp_ms,quantity,horizon,side_aligned_skew_bps,fill_edge_bps,side_normalized_mid_move_bps,primary_nearest_boundary,primary_nearest_boundary_hhmm_utc,primary_boundary_signed_delta_ms,primary_boundary_abs_delta_ms,primary_within_30m_boundary,pooled_tail_rank,is_pooled_tail_1pct,is_pooled_tail_5pct,is_pooled_tail_10pct,window_tail_rank,is_window_tail_1pct,is_window_tail_5pct,is_window_tail_10pct
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000020:274,fill-000020,ord-000422,sell,1776089782524,1776089782524,0.00008000,30s,-0.0005179401144983073119806111810,1.247575717699487113184406684,-2.909382836356769276805670591,US cash open,13:30,2782524,2782524,False,379,False,False,False,64,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000021:279,fill-000021,ord-000465,buy,1776089884301,1776089884301,0.00040000,30s,-0.0006989790915264675302363400865,1.165794022868444934974638910,0.7119246042471967269371220217,US cash open,13:30,2884301,2884301,False,641,False,False,False,101,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000022:284,fill-000022,ord-000474,sell,1776089898592,1776089898592,0.00046000,30s,-0.0002856570841902696192922148022,0.2805345603537225991715905379,-1.691602411309978166575825239,US cash open,13:30,2898592,2898592,False,459,False,False,False,76,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000023:289,fill-000023,ord-000474,sell,1776089898593,1776089898593,0.00046000,30s,-0.0002856570841902696192922148022,0.2805345603537225991715905379,-1.691602411309978166575825239,US cash open,13:30,2898593,2898593,False,460,False,False,False,77,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000024:294,fill-000024,ord-000474,sell,1776089898613,1776089898613,0.00008000,30s,-0.0002856570841902696192922148022,0.2805345603537225991715905379,-1.691602411309978166575825239,US cash open,13:30,2898613,2898613,False,461,False,False,False,78,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000025:299,fill-000025,ord-000511,buy,1776089975659,1776089975659,0.00036000,30s,-0.0004870314644180111170657914042,0.2805687134819004143391182964,9.795416430789540650243531544,US cash open,13:30,2975659,2975659,False,899,False,False,False,154,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000026:304,fill-000026,ord-000622,sell,1776090211043,1776090211043,0.00008000,30s,-0.0006207663418372512899304079108,0.2120835105070580762345727620,-8.661126597407051601737964873,US cash open,13:30,3211043,3211043,False,111,False,False,False,12,False,False,True
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000027:309,fill-000027,ord-000699,buy,1776090379965,1776090379965,0.001,30s,-0.0006015150086292116937861905244,0.0006982459572781004023223381241,3.502401721706951618048848030,US cash open,13:30,3379965,3379965,False,790,False,False,False,132,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000028:314,fill-000028,ord-000706,sell,1776090390853,1776090390853,0.001,30s,-0.0006849335390576444991151112169,0.2799419368309972376502497592,-4.469297455341756397598251766,US cash open,13:30,3390853,3390853,False,272,False,False,False,45,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000029:319,fill-000029,ord-000707,buy,1776090401439,1776090401439,0.0003542219187177934188238800705,30s,-0.0005466087983390036220626900245,0.2799341198434965823953271526,8.152295889108112441926759321,US cash open,13:30,3401439,3401439,False,884,False,False,False,152,False,False,False
