window,horizon,horizon_ms,n,alpha,beta,r2,t_stat,hac_lags,x_mean_bps,y_mean_bps,x_std_bps,y_std_bps,predicted_drift_1std_bps
2026-05-08 07:00,1m,60000,17939,0.3144081569297437,94.93688780302247,0.002260309758013168,1.6558266072708787,60,9.66839011283077e-06,0.3153260437971214,0.0015878366517215064,3.170712269426771,0.15074427005401153
2026-05-08 07:00,5m,300000,17699,1.6478521004274187,142.79616183321065,0.0009116439299284851,1.8284507964020458,300,9.867100236435587e-06,1.6492610844696052,0.001598054021022329,7.557799532911461,0.2281959806041175
2026-05-09 07:00,1s,1000,17997,0.0008567407410418065,8.239916166459333,0.028091788838566223,16.16151203519166,12,-3.101328392239216e-05,0.0006011938814746941,0.003754024438860188,0.18455685937195362,0.03093284666304749
2026-05-09 07:00,10s,10000,17988,0.006523488756543101,11.416675043694747,0.0045595381420200365,3.136137021808472,12,-3.080194285267698e-05,0.006171832984279631,0.003754951434604821,0.6348681465151476,0.04286906033373865
2026-05-09 07:00,1m,60000,17938,0.044710106746270295,15.823373341337424,0.0012026388231448637,1.5116966212387537,60,-3.1539379927624575e-05,0.04421104736272121,0.0037600861675238183,1.7156522448035134,0.05949724722432799
2026-05-09 07:00,5m,300000,17698,0.2585193065854371,20.355624746264443,0.0003343000428545073,1.3766157450501195,300,-3.807085904970931e-05,0.2577443504648533,0.0037850591258874766,4.2139452421572,0.07704724320898917
2026-05-09 13:00,1s,1000,17988,0.003737460212141397,38.10106049713669,0.011346663611688457,3.1332047462371815,12,-2.7901374726851195e-05,0.0026743882457203588,0.0008308731128419733,0.2971923864751129,0.0316571467378363
2026-05-09 13:00,10s,10000,17979,0.03337187315214631,174.2671828410459,0.02013854249202185,3.312791227387888,12,-2.7685722738177682e-05,0.028547160245645804,0.0008309702916282331,1.020439097827695,0.1448108517466545
2026-05-09 13:00,1m,60000,17929,0.18130341276142797,264.9910194460246,0.007740073428803784,3.15289491458041,60,-2.617040874330709e-05,0.17436848946921987,0.000831616425287272,2.504849713258446,0.22037088432493296
2026-05-09 13:00,5m,300000,17689,0.8139267929719558,7.1635503306580866,1.3157782290385e-06,0.06531720523767795,300,-2.3264093186402147e-05,0.8137601394695179,0.0008360623581105842,5.221263861740188,0.005989174781893855
pooled,1s,1000,430283,0.0019015097307788266,3.214034703562696,0.0008703938763116037,1.7465410748668224,25,-2.140982617280881e-05,0.0018326978064621743,0.0059186279924434764,0.6447831702944034,0.019022675765190945
pooled,10s,10000,430067,0.016288588600702775,3.55278113006442,8.982173721117093e-05,0.8793760329447444,25,-2.1557776903925308e-05,0.01621199853771237,0.005918775671585516,2.218756375623169,0.021028114519093387
pooled,1m,60000,428867,0.09636804946168404,2.2403712931977906,5.32423684951322e-06,0.3674788601457863,60,-2.1491814350880093e-05,0.09631989981777357,0.005927011186992833,5.7547577302518444,0.013278705717800906
pooled,5m,300000,423107,0.4857902418312767,2.606971473225174,1.5557442136771016e-06,0.3337061595824555,300,-2.1449488304629252e-05,0.4857343236271513,0.0059666987101135134,12.471000297879314,0.01555501332659537
